Arquivo,Topo,Reg,Terra,Falta,Barra,I_falta,V2_V1,THD
Qualificacao_SR_sem_terra__R_822_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,108.77408986762656,705.1290154355846,50.03576523781309
Qualificacao_SR_sem_terra__R_822_-_Falta_AC_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,68.64827877139693,1493.35066683418,50.03784913671433
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,800,68.3394811127742,7883.76321102194,50.03811972360717
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,818,107.8574256969797,506.4223841604072,50.03912399797228
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,820,101.2673704138488,368.2312029553687,50.03903966470511
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,822,101.2645202911359,334.72803834898525,50.039001748551335
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,109.40760927969387,705.9817847559793,50.039125903154314
Qualificacao_SR_sem_terra__R_822_-_Falta_BC_py,MRN,sem_regulador,sem_aterramento,BC,T2F,68.89674568771456,1516.4133292123418,50.03876058685246
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,800,71.99279972900504,230570.53233840773,50.037883635605276
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,818,128.8853969573971,1289.2392947563899,50.03642177704344
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,820,122.45578514254846,3291.2574694985788,50.03596874933386
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,822,7.40859786254925,3087.1080279078988,50.0359767459885
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,130.46096735901943,9790.710716805435,50.03643383063967
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,72.5055768042614,25730.503355481214,50.038114260511726
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,800,70.82317854069862,151619.8098001341,50.0378917623238
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,818,126.86450778639423,1267.3424409873758,50.03648218127933
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,820,120.33799960377642,3959.604489151905,50.0360528989297
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,822,7.384890774235288,2432.027196210065,50.035975119484576
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,128.45467450910326,7593.468941777534,50.03649355077404
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,71.33794849245129,19177.125436691033,50.0381233850363
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,800,69.69678459996649,114178.07736230252,50.0378987149562
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,818,124.90285037884433,1249.630126485908,50.036538856385285
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,820,118.28320347218441,4440.531917397141,50.03613274457543
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,822,7.362380899674828,2024.2583687143874,50.03597317093029
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,T2F1,126.50704496890064,6331.605946815551,50.036549588992884
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,sem_aterramento,ABC,T2F,70.21382144136797,15607.247311384148,50.03812965594053
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,800,71.04363389509508,7520.641909868217,50.03811757177578
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,818,112.12805531757475,481.89291952133493,50.03910193187296
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,820,105.68226075503195,348.0871408038916,50.03901861403672
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,822,8.795473650384134,349.7032224261328,50.03901883389308
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,113.65683106147924,671.8326776830198,50.03910368938066
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,sem_aterramento,AB,T2F,71.58255745738616,1444.0835362145308,50.03875677696564
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,800,69.67670293834014,7701.108125417274,50.038119167175324
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,818,109.96911245217979,494.0150620602518,50.03911416324288
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,820,103.45059679720771,358.0215155002322,50.039030503172995
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,822,8.783919015256629,342.0932941542403,50.03901263302895
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,111.50868669634157,688.6907990484528,50.03911599070064
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,sem_aterramento,AB,T2F,70.22493387904913,1479.7524390795106,50.038760271392135
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,800,68.36519206026877,7880.163416655067,50.03811979721279
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,818,107.89823240089267,506.17765931862186,50.03912395079107
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,820,101.30987293758272,368.0317219782009,50.03903961812792
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,822,8.772728768735316,334.8767955128751,50.03900211566006
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,T2F1,109.44819841447361,705.6394852074783,50.03912585464393
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AB__m10p99_py,MRN,sem_regulador,sem_aterramento,AB,T2F,68.92227858631635,1515.6873353016317,50.03876095714915
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,70.91768513423628,7391.84363595367,50.03776370978754
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,111.60989988448004,609.8621351858092,50.03573914067066
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,105.1571719244291,317.652378560171,50.03548266836947
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,8.99827738455415,316.07317612709335,50.03548317846602
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,113.25832169582637,669.0615200869914,50.03574739410862
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p01_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,71.4031594814032,1418.1983393565974,50.037837081564284
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,69.51383198153069,7577.461481072957,50.037765664448244
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,109.33332780786887,626.6634319466283,50.035746461863916
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,102.80275567033048,327.07662561219627,50.03551743713531
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,9.032109400248146,303.5845135651895,50.03548383818528
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,110.99107160509088,686.8441022032199,50.03575386287904
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p50_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,70.01055145432412,1455.3091131254337,50.037842847048516
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,68.16690797842726,7761.724426109477,50.03776771591899
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,107.14977933635768,643.6036981225151,50.03575856254404
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,100.5445779969602,336.5914046989873,50.03555676867434
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,9.065831373239297,292.43329786393923,50.03549888502894
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,108.8164967577709,704.7674794871111,50.03576510669947
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_AC__m10p99_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,68.67443777512536,1492.5988479432476,50.03784910456842
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,800,69.14327314449271,7339.226442403104,50.03758594215798
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,818,109.06924619314223,691.0485505332724,50.03645570491154
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,820,102.35583366801363,324.13350748683376,50.03602058956874
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,822,8.873544265357335,322.864363018014,50.03602855227405
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,110.84860042374005,701.9658690790715,50.03646710566675
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p01_py,MRN,sem_regulador,sem_aterramento,BC,T2F,69.54979038674215,1481.7194288938904,50.03735255946277
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,800,67.01922038455011,7612.408034526882,50.03759121799165
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,818,105.74226861287995,720.8466796339635,50.03651367608963
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,820,98.8766525988321,339.8200666065022,50.03610290825701
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,822,8.873238583023179,309.7743573121186,50.03602715369653
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,107.5391961951324,731.4430204183268,50.03652441145604
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p50_py,MRN,sem_regulador,sem_aterramento,BC,T2F,67.42963080936276,1541.579642095683,50.03736625795552
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,800,65.0359467748165,7886.464836490068,50.03759619293784
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,818,102.63640502555879,750.8680843745174,50.03656796494633
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,820,95.62827028400201,355.6036565832303,50.036180500427406
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,822,8.872951237811256,298.11470017672696,50.03602535011077
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,T2F1,104.4498400008323,761.0963052638522,50.036578085928404
Qualificacao_SR_sem_terra__R_822_Meio_-_Falta_BC__m10p99_py,MRN,sem_regulador,sem_aterramento,BC,T2F,65.45000560714954,1601.7555032847965,50.037379131219126
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,800,11.849287011908324,185806.16808151032,50.03774327343324
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,818,20.123345852662922,11982.49477260922,50.03797797847259
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,820,8.883186402065892,30606.983199872706,50.03797819469804
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,822,8.876469755843319,20168.957284241395,50.037978222534306
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F1,22.45156017023739,154799.97926370398,50.03797796832282
Qualificacao_SR_sem_terra__Sem_Falta_py,MRN,sem_regulador,sem_aterramento,pleno_funcionamento,T2F,12.456677391094562,166229.454135062,50.03774592601958
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,800,91.88105620577201,35186.93014989441,50.03777660070442
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,818,162.68085284089943,1731.3512737238484,50.03557960879128
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,820,7.825960129057239,2145.3858225780746,50.03569173949035
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,822,7.821935369765166,2222.7111787197177,50.035708371656376
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,T2F1,164.28673030810654,3429.2993524698927,50.03559965464311
Qualificacao_SR__R_818_1_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,T2F,92.25866480060144,7068.8928238217,50.03794727453508
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,800,91.96518497899282,5295.433388550226,50.03751583873031
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,818,144.7621158941039,472.16129317075905,50.035630219246876
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,820,8.883146623016074,469.56269831253053,50.03574166304104
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,822,8.876395076219543,469.06647107194533,50.03575819320989
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,T2F1,146.3514914818556,483.7147827616195,50.0356498050157
Qualificacao_SR__R_818_1_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,T2F,92.34167784567087,1038.0035239415743,50.037185482322414
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,800,84.31651603292963,5963.076229815726,50.0377443973627
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,818,133.55891974352127,482.635051631256,50.03567740531465
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,820,8.880164852744306,465.81452431115923,50.03573820428732
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,822,8.875125516865848,463.3736511751013,50.03574720181654
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,T2F1,135.11339407175103,533.8201392258994,50.03569147217206
Qualificacao_SR__R_818_1_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,T2F,84.69452746971633,1134.5054951817106,50.0378010223874
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,800,83.7131268460653,6192.6120505920135,50.03809709055304
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,818,131.85055058928532,391.4703774903047,50.03900969383096
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,820,8.985561655780147,408.7181815361445,50.03899554612522
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,822,8.978880190074769,411.3824797826125,50.03899344828486
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,T2F1,133.2755674801366,547.6358300685282,50.03901168073115
Qualificacao_SR__R_818_1_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,T2F,84.18589704837714,1180.4124674185477,50.03871836690749
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,800,136.91575661488412,18113.91039912143,50.037639817697524
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,818,16.497939651321293,1192.3018708729983,50.025934006175056
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,820,7.271578250972177,1381.2922581129792,50.02617067932332
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,822,7.2683958386486465,1414.217205072694,50.02620577559734
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,T2F1,245.1375721889409,1305.45028610816,50.02606027582065
Qualificacao_SR__R_818_2_-_Falta_ABC_py,MRN,sem_regulador,com_aterramento,ABC,T2F,137.43046056352912,3039.946663046494,50.03802906538343
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,800,108.01847563388715,7090.544276035593,50.0377941293914
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,818,19.12043089410898,452.55809835206986,50.037247090240314
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,820,8.427093728419703,471.5439337612796,50.03734177647191
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,822,8.422358125859772,474.4111251145766,50.037355839011596
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,T2F1,202.36228954753676,587.1506824937893,50.037250309362335
Qualificacao_SR__R_818_2_-_Falta_AB_py,MRN,sem_regulador,com_aterramento,AB,T2F,108.1570916288858,1323.3916957089293,50.03797389864214
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,800,120.44140786319542,3977.0776691016563,50.03774338636281
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,818,20.079611469858936,282.0458551604678,50.03111693347564
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,820,8.864259310707864,276.4686929306609,50.031177256674184
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,822,8.859233942816752,275.65073945130473,50.03118615152105
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,T2F1,190.4918708239996,326.3543274616569,50.031100118330365
Qualificacao_SR__R_818_2_-_Falta_AC_py,MRN,sem_regulador,com_aterramento,pleno_funcionamento,T2F,120.94360072955332,725.403564082406,50.03784212443085
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,800,108.48948127027623,7038.914326534787,50.037789296932544
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,818,19.158483522699797,448.82387074602195,50.0372296893156
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,820,8.443870193661736,467.69805829777926,50.03732536908153
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,822,8.43911861140177,470.55099650001006,50.03733957900054
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,T2F1,202.83250647301483,582.555741539714,50.03723002511084
Qualificacao_SR__R_818_2_-_Falta_BC_py,MRN,sem_regulador,com_aterramento,BC,T2F,108.63120391907016,1313.1566113785889,50.03795679911529
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,800,11.85033995929678,185796.3182419146,50.03774327292341
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,818,20.123599522048266,11982.327665258073,50.037977978090865
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,820,8.883272086196094,30626.486340838943,50.03797819468049
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,822,8.87653893513445,20180.02610717236,50.03797822258543
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,T2F1,22.451846147407956,154743.45791023277,50.03797796792683
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p01_py,MRN,sem_regulador,com_aterramento,ABC,T2F,12.456855472403083,166201.68741309067,50.03774592556326
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,800,11.850157319558873,185804.91594101978,50.03774327324337
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,818,20.123344831520047,11982.316340857331,50.03797797961605
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,820,8.883185953093449,30608.464697582236,50.037978195867126
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,822,8.876469307215864,20169.568741299507,50.03797822370723
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,T2F1,22.451568247849202,154799.17958484142,50.037977969465196
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p50_py,MRN,sem_regulador,com_aterramento,ABC,T2F,12.456679110419252,166235.66280894785,50.03774592630595
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,800,11.849977783331981,185813.3041090939,50.037743273555854
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,818,20.12309427417906,11982.278547055475,50.03797798110059
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,820,8.88310192454532,30591.448696005325,50.037978197022525
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,822,8.876401782177357,20159.548683640707,50.03797822479955
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,T2F1,22.45129474236651,154853.5925207077,50.03797797096181
Qualificacao_SR__R_818_2_Meio_-_Falta_ABC__m10p99_py,MRN,sem_regulador,com_aterramento,ABC,T2F,12.45650578492339,166268.83630462986,50.03774592703232
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,800,11.85033995929678,185796.3182419146,50.03774327292341
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,818,20.123599522048266,11982.327665258073,50.037977978090865
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,820,8.883272086196094,30626.486340838943,50.03797819468049
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,822,8.87653893513445,20180.02610717236,50.03797822258543
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,T2F1,22.451846147407956,154743.45791023277,50.03797796792683
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p01_py,MRN,sem_regulador,com_aterramento,AB,T2F,12.456855472403083,166201.68741309067,50.03774592556326
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,com_aterramento,AB,800,11.850157319558873,185804.91594101978,50.03774327324337
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,com_aterramento,AB,818,20.123344831520047,11982.316340857331,50.03797797961605
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,com_aterramento,AB,820,8.883185953093449,30608.464697582236,50.037978195867126
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,com_aterramento,AB,822,8.876469307215864,20169.568741299507,50.03797822370723
Qualificacao_SR__R_818_2_Meio_-_Falta_AB__m10p50_py,MRN,sem_regulador,com_aterramento,AB,T2F1,22.451568247849202,154799.17958484142,50.037977969465196
